date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:20	4067/4067	---M--	200	added ('OK')	image/png	etag:%220efbea20f0b545d10e8f8fa26ecc9f64%22	https://assets.unioncloud.org/assets/ntsu_default/images/clock-icon-32aa117b7ece95d9b1cce52d7c30aaabb9a04fa43e1b10f62819f3b43c54c71a.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/clock-icon-32aa117b7ece95d9b1cce52d7c30aaabb9a04fa43e1b10f62819f3b43c54c71a.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:20	307/307	---M--	200	added ('OK')	image/png	etag:%22852315bcc5691fc7edba31aa2c12e21d%22	https://assets.unioncloud.org/assets/ntsu_default/images/selected-date-bb32313b65d68e740b4d84dabf6dff584a5d5c94f92aa331dc3fccf25ee2bf36.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/selected-date-bb32313b65d68e740b4d84dabf6dff584a5d5c94f92aa331dc3fccf25ee2bf36.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:20	288/288	---M--	200	added ('OK')	image/jpeg	etag:%221c9a65f95eb6c8392ee6dd4ae414ac6f%22	https://assets.unioncloud.org/assets/ntsu_default/images/time-separator-e3966860694f0a79bbd13cdd42e413d59b5bf33e7f1c8865b902344e85cf99f8.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/time-separator-e3966860694f0a79bbd13cdd42e413d59b5bf33e7f1c8865b902344e85cf99f8.jpg	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:20	1329/1329	---M--	200	added ('OK')	image/png	etag:%220f8f697dafef47adc6a56e8d616612c5%22	https://assets.unioncloud.org/assets/ntsu_default/images/shop-icon-white-041cd38b295139e31eb326797964f99656766720ba55f1516a9c520cb06c3f9a.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/shop-icon-white-041cd38b295139e31eb326797964f99656766720ba55f1516a9c520cb06c3f9a.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:20	246/246	---M--	200	added ('OK')	image/png	etag:%22f51ddce0a10a67ea8f09d8ad3ce07300%22	https://assets.unioncloud.org/assets/ntsu_default/images/evo-categories-titlebg-e34f0dda993d84c195df80e625f8049ce68dc3b95b6a7853c29bb7462ebddff7.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/evo-categories-titlebg-e34f0dda993d84c195df80e625f8049ce68dc3b95b6a7853c29bb7462ebddff7.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:21	1354/1354	---M--	200	added ('OK')	image/png	etag:%220f42e742820b0ee794b756cec52a0bb5%22	https://assets.unioncloud.org/assets/ntsu_default/images/votenow-button-b6cd22bd7e2914d85e9f66e3bc73858c05fdd7fa39fdf6da1513627e5ffbf277.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/votenow-button-b6cd22bd7e2914d85e9f66e3bc73858c05fdd7fa39fdf6da1513627e5ffbf277.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:21	4752/4752	---M--	200	added ('OK')	image/png	etag:%229d1912b311e58de86f732f8894eb6dc3%22	https://assets.unioncloud.org/assets/ntsu_default/images/evoting-buttons-0c21fc37911c160b9fecb4263ed41e0d9a72421c3f37434caeb120a47b8c25b8.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/evoting-buttons-0c21fc37911c160b9fecb4263ed41e0d9a72421c3f37434caeb120a47b8c25b8.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:21	4162/4162	---M--	200	added ('OK')	image/png	etag:%2274d23e1de308cf96d08a30d6242bb321%22	https://assets.unioncloud.org/assets/ntsu_default/images/confirm-buttons-81fbd89de06ad056ba257c27f891efc6d172b37e314a20170825469726c17b65.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/confirm-buttons-81fbd89de06ad056ba257c27f891efc6d172b37e314a20170825469726c17b65.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:21	523/523	---M--	200	added ('OK')	image/png	etag:%22c2e6b78b056a0459ddb43931e358abe7%22	https://assets.unioncloud.org/assets/ntsu_default/images/evo-icon-view-5c78a8fa0b1e76659e4442748e824491c83412b0c0e743ae68b7dd8bcad6cff2.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/evo-icon-view-5c78a8fa0b1e76659e4442748e824491c83412b0c0e743ae68b7dd8bcad6cff2.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:22	188/188	---M--	200	added ('OK')	image/png	etag:%227fc3716555752fd8879807ecf1408528%22	https://assets.unioncloud.org/assets/ntsu_default/images/transparent-bg-1deaf58aed3536be75748b4eb688a2ac7dd46d4dd9692b51a57ed5b43b257c53.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/transparent-bg-1deaf58aed3536be75748b4eb688a2ac7dd46d4dd9692b51a57ed5b43b257c53.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:22	204/204	---M--	200	added ('OK')	image/png	etag:%22f5cb31527668862a3c703cc818b62c75%22	https://assets.unioncloud.org/assets/ntsu_default/images/footer-bullets-5668f47968def21c5dfdf4d6810717474554b17cfe88db86954cbc967138ba60.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/footer-bullets-5668f47968def21c5dfdf4d6810717474554b17cfe88db86954cbc967138ba60.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:22	4915/4915	---M--	200	added ('OK')	image/png	etag:%224c4ed56135bb652192f33f9ffeac7459%22	https://assets.unioncloud.org/assets/ntsu_default/images/nus-digital-logo-d0977353156d5d2ccdfe313a3ff5a72cdb05fd51e1d574a67ea0a98df32ed9ad.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/nus-digital-logo-d0977353156d5d2ccdfe313a3ff5a72cdb05fd51e1d574a67ea0a98df32ed9ad.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:22	1842/1842	---M--	200	added ('OK')	image/png	etag:%22767adf8697b7c15f2db2ce5d2ba04992%22	https://assets.unioncloud.org/assets/ntsu_default/images/sv-widget-arrows-2b4fc32110ffbe6b9970318604c9f065998a832e0ca54a0f22731edb1af64c02.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/sv-widget-arrows-2b4fc32110ffbe6b9970318604c9f065998a832e0ca54a0f22731edb1af64c02.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:22	950/950	---M--	200	added ('OK')	image/png	etag:%22c8feb845b3e94c39f26a327cf717633f%22	https://assets.unioncloud.org/assets/ntsu_default/images/white-bullet-point-2d894974ca63368fff2d75ab56d67d0e17ff47bb6942b5fd33d8813b77470a7f.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/white-bullet-point-2d894974ca63368fff2d75ab56d67d0e17ff47bb6942b5fd33d8813b77470a7f.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:23	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:23%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-voice.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-voice.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:23	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:24%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-ents.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-ents.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:23	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:24%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-adv.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-adv.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:23	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:24%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-act.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-act.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:24	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:24%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-emp.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-emp.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:24	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:25%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-demo.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-demo.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:24	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:25%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-eng.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-stu-eng.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:24	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:25%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-sport-icon.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-sport-icon.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:25	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:25%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-venue-icon.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-venue-icon.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:25	704/704	---MCZ	501	error ('Not%20Implemented')	text/html	date:Fri,%2014%20Feb%202025%2016:30:25%20GMT	https://assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-shop-icon.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/images/ntsu_default/images/ipad-ntsu-shop-icon.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:25	290/290	---M--	200	added ('OK')	image/png	etag:%2287a5cd241dfab63ef32ee9ef2073028a%22	https://assets.unioncloud.org/assets/ntsu_default/images/phone-menu-icon-17d68663ea90722e2bc247a80bf7826d84d146811fa2d7cc600a486bbb4dd7f6.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/phone-menu-icon-17d68663ea90722e2bc247a80bf7826d84d146811fa2d7cc600a486bbb4dd7f6.png	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:25	168/168	---M--	200	added ('OK')	image/gif	etag:%226fc7506d356edf58a33d1ae7e1ac22be%22	https://assets.unioncloud.org/assets/ntsu_default/images/nav-arrow-876fd10e1ba31357764af8da6b88879838159d747c60ce904e3058d56de3b321.gif	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.unioncloud.org/assets/ntsu_default/images/nav-arrow-876fd10e1ba31357764af8da6b88879838159d747c60ce904e3058d56de3b321.gif	(from https://assets.unioncloud.org/assets/ntsu_default/stylesheets/style-43861244505f7af5e92b2777067f5a0e6fcb4acad704b38c9356311f5e0ae7ca.css)
16:30:26	15227/15227	---M--	200	added ('OK')	image/png	etag:%22c7cb1ffa77541f73df87aa88b426e558%22	https://assets.prod.unioncloud-internal.com/image/images/427424/original/ntsu-logo-nobg.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/427424/original/ntsu-logo-nobg.png	(from https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162855)
16:30:26	106342/106342	---M--	200	added ('OK')	image/jpeg	etag:%22ff3a07f01636c5f288a63d65a1a5e667%22	https://assets.prod.unioncloud-internal.com/image/images/537036/original/MEDIA_PACK_BUTTON_1.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/537036/original/MEDIA_PACK_BUTTON_1.jpg	(from https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162855)
16:30:26	99595/99595	---M--	200	added ('OK')	image/jpeg	etag:%22f0584fa22e3b27c01b8637b8ace62171%22	https://assets.prod.unioncloud-internal.com/image/images/537039/original/HOUSING_FAIR_BUTTON_1.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/537039/original/HOUSING_FAIR_BUTTON_1.jpg	(from https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162855)
16:30:26	114058/114058	---M--	200	added ('OK')	image/jpeg	etag:%2286be42aaf047e77e4f6f28ebf51ea8c5%22	https://assets.prod.unioncloud-internal.com/image/images/537038/original/MAKE_AN_ENQUIRY_BUTTON_1.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/537038/original/MAKE_AN_ENQUIRY_BUTTON_1.jpg	(from https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162855)
16:30:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2016:30:27%20GMT	http://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162906	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.13fb994.delayed	(from https://www.trentstudents.org/about-us/our-mission)
16:30:28	119587/119587	---M--	200	added ('OK')	image/jpeg	etag:%227d57ae539320355f85971fe474bac09a%22	https://assets.prod.unioncloud-internal.com/image/images/537037/original/FRESHERS_ADVERTISING_BUTTON_1.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/537037/original/FRESHERS_ADVERTISING_BUTTON_1.jpg	(from https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162855)
16:30:28	121721/121721	---MCZ	200	added ('OK')	text/css	etag:W/%22ce5f8419180a8e525431c6ec618cb053%22	https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162906	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsub994.css	(from https://www.trentstudents.org/about-us/our-mission)
16:30:29	28129/28129	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Feb%202025%2016:30:29%20GMT	https://www.trentstudents.org/about-us/true/	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/www.trentstudents.org/about-us/true/index.html	(from https://assets.unioncloud.org/assets/core-5879ce87a6ea3590557858aa9f2f2e0796adae83b151f58f5debcff4be777445.js)
16:30:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2016:30:30%20GMT	http://assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsu.js?v1=20250214162906	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsub994.js	(from https://www.trentstudents.org/about-us/our-mission)
16:30:30	52538/52538	---MCZ	200	added ('OK')	text/html	etag:W/%22a1cde392352459e6abce29caf245bc14%22	https://www.trentstudents.org/about-us/our-mission/student-charter	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/www.trentstudents.org/about-us/our-mission/student-charter.html	(from https://www.trentstudents.org/about-us/our-mission)
16:30:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2016:30:31%20GMT	http://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162908	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu516f.css	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:31	5437/5437	---MCZ	200	added ('OK')	text/javascript	etag:W/%22205ba5cc05f05d5e85b65ea1b0973ed9%22	https://assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsu.js?v1=20250214162906	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsub994.js	(from https://www.trentstudents.org/about-us/our-mission)
16:30:31	121721/121721	---MCZ	200	added ('OK')	text/css	etag:W/%22ce5f8419180a8e525431c6ec618cb053%22	https://assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu.css?v1=20250214162908	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/stylesheets/ntsu/ntsu516f.css	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:31	20539/20539	---M--	200	added ('OK')	image/png	etag:%2234938bc21467ed4dec355a77a35fbe3b%22	https://assets.prod.unioncloud-internal.com/image/images/366108/original/NTSU_ORG_CHART_2021.png	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/366108/original/NTSU_ORG_CHART_2021.png	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:31	53713/53713	---M--	200	added ('OK')	image/jpeg	etag:%22c19e63006e62d2622a8e06d78685bbf2%22	https://assets.prod.unioncloud-internal.com/image/images/548263/original/PRESIDENT_2024_NORMAL.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/548263/original/PRESIDENT_2024_NORMAL.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:31	591928/591928	---M--	200	added ('OK')	image/jpeg	etag:%22d579641f3dc7b09eb9077c0f694661c9%22	https://assets.prod.unioncloud-internal.com/image/images/547970/original/COMMUNITY_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547970/original/COMMUNITY_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:31	564268/564268	---M--	200	added ('OK')	image/jpeg	etag:%222082b8822644e3ea570a09a6d520a701%22	https://assets.prod.unioncloud-internal.com/image/images/547971/original/EDUCATION_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547971/original/EDUCATION_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:32	601834/601834	---M--	200	added ('OK')	image/jpeg	etag:%22a60ef84bcdc1f30aa0a9a04ffb323eaf%22	https://assets.prod.unioncloud-internal.com/image/images/547973/original/POSTGRADUATE_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547973/original/POSTGRADUATE_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:32	588989/588989	---M--	200	added ('OK')	image/jpeg	etag:%2228c80283529439d5a3801b9956f1458b%22	https://assets.prod.unioncloud-internal.com/image/images/547972/original/OPPORTUNITIES_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547972/original/OPPORTUNITIES_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:32	470738/470738	---M--	200	added ('OK')	image/jpeg	etag:%22bc090538caac090ca982666d6e8fa284%22	https://assets.prod.unioncloud-internal.com/image/images/547974/original/SPORT_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547974/original/SPORT_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:32	619437/619437	---M--	200	added ('OK')	image/jpeg	etag:%22fe220a4f621d747266d840c4eed925ed%22	https://assets.prod.unioncloud-internal.com/image/images/547975/original/BRACK_2024.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/547975/original/BRACK_2024.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:33	1590404/1590404	---M--	200	added ('OK')	image/jpeg	etag:%22e4e232395b041ccd286e02cbed19c070%22	https://assets.prod.unioncloud-internal.com/image/images/554030/original/Melekwe_IMG_5921.jpeg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/554030/original/Melekwe_IMG_5921.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:33	242564/242564	---M--	200	added ('OK')	image/jpeg	etag:%228e39560a37cb679540446092585da36e%22	https://assets.prod.unioncloud-internal.com/image/images/555177/original/Nikita_Photo_N.JPG	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/555177/original/Nikita_Photo_N.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:33	56144/56144	---M--	200	added ('OK')	image/jpeg	etag:%22997a08928a834f04dea64979a02b0ffb%22	https://assets.prod.unioncloud-internal.com/image/images/366102/original/geoff_300p.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/366102/original/geoff_300p.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:33	24491/24491	---M--	200	added ('OK')	image/jpeg	etag:%22015ae6e3a0273401778bb3e471474e3c%22	https://assets.prod.unioncloud-internal.com/image/images/502428/original/KUDZAI_TRUSTEE.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/502428/original/KUDZAI_TRUSTEE.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:33	43956/43956	---M--	200	added ('OK')	image/jpeg	etag:%22c8fcd01ef5d32945de1a0a0fd2a56026%22	https://assets.prod.unioncloud-internal.com/image/images/502430/original/GEORGIE_TRUSTEE.jpg	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/image/images/502430/original/GEORGIE_TRUSTEE.jpg	(from https://www.trentstudents.org/about-us/trustee-board)
16:30:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2016:30:34%20GMT	http://assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsu.js?v1=20250214162909	C:/Users/amalb/OneDrive/Documents/makeSUgr8/work%20for%20us/random/assets.prod.unioncloud-internal.com/global_assets/javascripts/ntsu/ntsu5f81.js	(from https://www.trentstudents.org/about-us/trustee-board)
